,caption,image_path,label
675,"Photograph shows Bill Gates, CEO of Microsoft, reclining on his desk after the release of Windows 1.0. 1985 Bellevue, Washington, USA.",images/false_226.jpg,out-of-context
676,"Photograph of Chinese performance artist Zhu Yu, who staged a conceptual shock piece called 'Eating People' at a Shanghai arts festival in 2000.",images/true_227.jpg,true
677,Photograph shows a man eating a dead baby served at a Taiwan restaurant.,images/true_227.jpg,miscaptioned
678,A cartoon showing a healthcare worker holding a hospital bed above water while themselves being submerged was produced in 2020 by an Iranian artist named Bozorgmehr Hossainpour.,images/true_228.jpg,true
679,A cartoon showing a healthcare worker holding a hospital bed above water while themselves being submerged was produced in 2022 by Banksy.,images/true_228.jpg,miscaptioned
680,An image of a customs agent discovering a shipment of beer cans disguised as Pepsi in Saudi Arabia in 2015.,images/true_229.jpg,true
681,An image of a customs agent discovering a shipment of beer cans disguised as Pepsi at the FIFA World Cup in Qatar.,images/true_229.jpg,miscaptioned
682,An image of a customs agent discovering a shipment of beer cans disguised as Pepsi in Saudi Arabia in 2015.,images/false_229.jpg,out-of-context
683,"An image of an anti-government protest in Brazil on March 13, 2016.",images/true_230.jpg,true
684,"An image of an anti-government protest in Brazil on November 13, 2022.",images/true_230.jpg,miscaptioned
685,"An image of an anti-government protest in Brazil on March 13, 2016.",images/false_230.jpg,out-of-context
686,"A photo shows an incident in Bristol at UWE, during which protesters disrupted an event by UK Parliamentarian Jacob Rees-Mogg in 2018.",images/true_231.jpg,true
687,"A photo of UK Parliamentarian Jacob Rees-Mogg at the centre of a fight inside the House of Commons on October 19, 2022.",images/true_231.jpg,miscaptioned
688,"A photo shows an incident in Bristol at UWE, during which protesters disrupted an event by UK Parliamentarian Jacob Rees-Mogg in 2018.",images/false_231.jpg,out-of-context
689,"An image of a German Gepard tank firing at a mortar was captured in action in Bemowo Piskie Training Area, Poland on July 27, 2021",images/true_232.jpg,true
690,"An image of a German Gepard tank firing at a mortar was captured in action in Ukraine on October 18, 2022.",images/true_232.jpg,miscaptioned
691,"An image of a German Gepard tank firing at a mortar was captured in action in Bemowo Piskie Training Area, Poland on July 27, 2021",images/false_232.jpg,out-of-context
692,A photo depicting Zimbabwean President Emmerson Mnangagwa behind the wheel of a bus in April 2019.,images/true_233.jpg,true
693,"A photo depicting Zimbabwean President Emmerson Mnangagwa behind the wheel of a bus, driving African leaders to Queen Elizabeth II’s funeral in London on September 19, 2022.",images/true_233.jpg,miscaptioned
694,A photo depicting Zimbabwean President Emmerson Mnangagwa behind the wheel of a bus in April 2019.,images/false_233.jpg,out-of-context
695,Image shows Duchess Meghan on Remembrance Sunday in 2019 wearing a similar black outfit to Princess Diana.,images/true_234.jpg,true
696,"Image shows Duchess Meghan dressed up like Princess Diana for Queen Elizabeth’s funeral on September 19, 2022.",images/true_234.jpg,miscaptioned
697,Image shows Duchess Meghan on Remembrance Sunday in 2019 wearing a similar black outfit to Princess Diana.,images/false_234.jpg,out-of-context
698,"Image shows students participating to the The Adrian Project, a simulation by the U.S. IRS that allows students to get a glimpse into the career of a special agent.",images/true_235.jpg,true
699,"Ιmage shows the recruiting and training of the newly hired 87,000 IRS agents.",images/true_235.jpg,miscaptioned
700,"Image shows students participating to the The Adrian Project, a simulation by the U.S. IRS that allows students to get a glimpse into the career of a special agent.",images/false_235.jpg,out-of-context
701,An aerial image showing hundreds of tractors and other vehicles blocking a road in the Netherlands during the Dutch farmer demonstrations in October 2019.,images/true_236.jpg,true
702,An aerial image showing hundreds of tractors and other vehicles blocking a road in the Netherlands during the Dutch farmer demonstrations in July 2022.,images/true_236.jpg,miscaptioned
703,An aerial image showing hundreds of tractors and other vehicles blocking a road in the Netherlands during the Dutch farmer demonstrations in October 2019.,images/false_236.jpg,out-of-context
704,Image shows a democratic socialist tattoo on the arm of a reddit user in 2014.,images/true_237.jpg,true
705,Image shows a socialist tattoo on the arm of suspected perpetrator for the July 4 shooting in the Chicago suburb of Highland Park.,images/true_237.jpg,miscaptioned
706,Image shows a democratic socialist tattoo on the arm of a reddit user in 2014.,images/false_237.jpg,out-of-context
707,Image of a rally held by former U.S. president Donald Trump in November 2020.,images/true_238.jpg,true
708,Image of a rally held by former U.S. President Donald Trump in Wisconsin in August 2022.,images/true_238.jpg,miscaptioned
709,Image of a rally held by former U.S. president Donald Trump in November 2020.,images/false_238.jpg,out-of-context
710,"Image shows a damaged railway bridge collapsed into a body of water in June 2020 in Murmansk, Russia.",images/true_239.jpg,true
711,Image shows a damaged railway bridge collapsed into a body of water in 2022 during the Russia-Ukraine war.,images/true_239.jpg,miscaptioned
712,"Image shows a damaged railway bridge collapsed into a body of water in June 2020 in Murmansk, Russia.",images/false_239.jpg,out-of-context
713,An image of a warehouse shows a stockpile of medical masks in Los Angeles in April 2020.,images/true_240.jpg,true
714,An image of a warehouse filled with cardboard boxes of baby formula during the shortage of baby formula in the United States in May 2022.,images/true_240.jpg,miscaptioned
715,An image of a warehouse shows a stockpile of medical masks in Los Angeles in April 2020.,images/false_240.jpg,out-of-context
716,"Photograph shows the sinking of the 'Kharg', Iran’s largest navy ship, after catching fire in the Gulf of Oman in June 2021.",images/true_241.jpg,true
717,"Photograph shows the sinking of 'Moskva', the flagship of the Russian Black Sea fleet during the Russia-Ukraine war in 2022.",images/true_241.jpg,miscaptioned
718,"Photograph shows the sinking of the 'Kharg', Iran’s largest navy ship, after catching fire in the Gulf of Oman in June 2021.",images/false_241.jpg,out-of-context
719,Photograph shows parked private jets was taken Las Vegas in 2015.,images/true_242.jpg,true
720,"Photograph shows parked private jets was taken during the World Economic Forum (WEF) at Davos, Switzerland in May 2022.",images/true_242.jpg,miscaptioned
721,Photograph shows parked private jets was taken Las Vegas in 2015.,images/false_242.jpg,out-of-context
722,An image of priests blessing a Russian army truck in May 2015.,images/true_243.jpg,true
723,An image of priests blessing a nuclear missile named 'Satan' amid the war in Ukraine in May 2022.,images/true_243.jpg,miscaptioned
724,An image of priests blessing a Russian army truck in May 2015.,images/false_243.jpg,out-of-context
725,"An image of a traffic jam on a Crimean bridge while people trying to move towards the Crimean peninsula on July 16, 2022.",images/true_244.jpg,true
726,"An image of a traffic jam on a Crimean bridge show people fleeing the Crimean peninsula in response to explosions at a Russian air base on August 9, 2022.",images/true_244.jpg,miscaptioned
727,"An image of a traffic jam on a Crimean bridge while people trying to move towards the Crimean peninsula on July 16, 2022.",images/false_244.jpg,out-of-context
728,"Image of mass gathering during a rally in support of Imran Khan in Lahore, Pakistan at a Tehreek-e-Insaf in April 2018.",images/true_245.jpg,true
729,"Image of mass gathering during a rally in support of Imran Khan in Lahore, Pakistan at a Tehreek-e-Insaf on April 21, 2022.",images/true_245.jpg,miscaptioned
730,"Image of mass gathering during a rally in support of Imran Khan in Lahore, Pakistan at a Tehreek-e-Insaf in April 2018.",images/false_245.jpg,out-of-context
731,"An image of a flooded car park, with cars submerged under water during floods in Lagos, Nigeria in July 2021.",images/true_246.jpg,true
732,"An image of a flooded car park, with cars submerged under water during floods in Lagos, Nigeria in July 2022.",images/true_246.jpg,miscaptioned
733,"An image of a flooded car park, with cars submerged under water during floods in Lagos, Nigeria in July 2021.",images/false_246.jpg,out-of-context
734,Photograph of truckers with Brazilian flags demonstrating in support of the Brazilian President Jair Bolsonaro's attacks on Brazil's Supreme Court and voting system in September 2021.,images/true_247.jpg,true
735,Photograph of truckers with Brazilian flags joining Canada's 2022 Freedom Convoy protesting COVID-19 vaccine mandates for truckers.,images/true_247.jpg,miscaptioned
736,Photograph of truckers with Brazilian flags demonstrating in support of the Brazilian President Jair Bolsonaro's attacks on Brazil's Supreme Court and voting system in September 2021.,images/false_247.jpg,out-of-context
737,"Photograph of a tractor with a metal armor shell covering the driver’s seat, taken in 2018.",images/true_248.jpg,true
738,Photograph of a tractor with a metal armor shell covering the driver’s seat taken during the July 2022 Dutch farmers protests against government plans for fertilizer and livestock.,images/true_248.jpg,miscaptioned
739,A digital artwork of a hurricane over Miami that was created by artist Brent Shavnore in 2019.,images/true_249.jpg,true
740,An image shows Hurricane Ian moving over Miami was captured in September 2022.,images/true_249.jpg,miscaptioned
741,A digital artwork of a hurricane over Miami that was created by artist Brent Shavnore in 2019.,images/false_249.jpg,out-of-context
742,An image of Russian President Vladimir Putin wearing a tight suit jacket that crinkles in August 2017.,images/true_250.jpg,true
743,An image shows Russian President Vladimir Putin wearing a bulletproof vest under his suit in May 2022.,images/true_250.jpg,miscaptioned
744,An image of Russian President Vladimir Putin wearing a tight suit jacket that crinkles in August 2017.,images/false_250.jpg,out-of-context
745,"An image of Supreme Court Justice Clarence Thomas with his wife, Ginni Thomas, holding a bottle of wine was captured in September 2018 after hiring Crystal Clanton to assist her media ventures.",images/true_251.jpg,true
746,"An image of Supreme Court Justice Clarence Thomas with his wife, Ginni Thomas, holding a bottle of wine was captured in May 2022 following the leak of a draft U.S. Supreme Court opinion striking down the landmark 1973 Roe v. Wade case that legalized abortion.",images/true_251.jpg,miscaptioned
747,"An image of Supreme Court Justice Clarence Thomas with his wife, Ginni Thomas, holding a bottle of wine was captured in September 2018 after hiring Crystal Clanton to assist her media ventures.",images/false_251.jpg,out-of-context
748,A photograph of a police officer wielding a baton while holding an individual down by their head during clearing of a homeless camp in Toronto in July 2021.,images/true_252.jpg,true
749,A photograph of a police officer wielding a baton while holding an individual down by their head during demonstrations against Canadian COVID-19 measures in February 2022.,images/true_252.jpg,miscaptioned
750,A photograph of a police officer wielding a baton while holding an individual down by their head during clearing of a homeless camp in Toronto in July 2021.,images/false_252.jpg,out-of-context
751,"Photograph of Ukrainian ambassador Sergiy Korsunsky clothed in Samurai armor while visiting Japan on February 14, 2022.",images/true_253.jpg,true
752,"Photograph of Japanese ambassador Kuninori Matsuda stayed in Ukraine to fight in his grandfather's armour, amidst the Russian invasion of Ukraine.",images/true_253.jpg,miscaptioned
753,"Photograph of Ukrainian ambassador Sergiy Korsunsky clothed in Samurai armor while visiting Japan on February 14, 2022.",images/false_253.jpg,out-of-context
754,A photograph of a riot police officer with his boot on the shoulder of a protester in 2010 during protests over a G20 summit in Toronto.,images/true_254.jpg,true
755,A photograph of a riot police officer with his boot on the shoulder of a protester during Canada's 2022 Freedom Convoy protesting COVID-19 vaccine mandates for truckers.,images/true_254.jpg,miscaptioned
756,A photograph of a riot police officer with his boot on the shoulder of a protester in 2010 during protests over a G20 summit in Toronto.,images/false_254.jpg,out-of-context
757,"Photograph shows former heavyweight champion boxer Vitali Klitschko, who is serving as Kyiv’s mayor, in combat dress, down on one knee and holding a machine gun during a combat training day in Ukraine’s Chernihiv region in March 2021.",images/true_255.jpg,true
758,"Photograph shows former heavyweight champion boxer Vitali Klitschko, who is serving as Kyiv’s mayor, in combat dress, down on one knee and holding a machine gun defending Ukraine from the Russian invasion in February 2022.",images/true_255.jpg,miscaptioned
759,"Photograph shows former heavyweight champion boxer Vitali Klitschko, who is serving as Kyiv’s mayor, in combat dress, down on one knee and holding a machine gun during a combat training day in Ukraine’s Chernihiv region in March 2021.",images/false_255.jpg,out-of-context
760,"Photo of a Ukrainian jet flying so low that it collected a road sign during a military exercise on August 27, 2020.",images/true_256.jpg,true
761,Photo of a Ukrainian jet flying so low to avoid radar that it collected a road sign during the Russian invasion in Ukraine in 2022.,images/true_256.jpg,miscaptioned
762,"Photo of a Ukrainian jet flying so low that it collected a road sign during a military exercise on August 27, 2020.",images/false_256.jpg,out-of-context
763,"Photograph shows people in Ukrainian city of Kharkiv, kneeling and praying in the snow in September 2019. The prayer group began meeting in 2014, following military action by separatists.",images/true_257.jpg,true
764,Photograph shows people in Ukraine kneeling and praying in the snow as tension increased between Russian and Ukraine in February 2022.,images/true_257.jpg,miscaptioned
765,"Photograph shows people in Ukrainian city of Kharkiv, kneeling and praying in the snow in September 2019. The prayer group began meeting in 2014, following military action by separatists.",images/false_257.jpg,out-of-context
766,"A photograph shows a military aircraft on fire with its pilot appearing to eject after a mid air collision between two Russian Mig 29s at the RAF Fairford airshow in Gloucestershire, UK in July 1993.",images/true_258.jpg,true
767,"A photograph shows a military aircraft on fire with its pilot appearing to eject and is the 6th Russian aircraft downed by the Ukrainian airforce in February 24, 2022.",images/true_258.jpg,miscaptioned
768,"A photograph shows a military aircraft on fire with its pilot appearing to eject after a mid air collision between two Russian Mig 29s at the RAF Fairford airshow in Gloucestershire, UK in July 1993.",images/false_258.jpg,out-of-context
769,"Image shows Klaus Schwab, founder of the World Economic Forum, with U2 front man Bono, heading to the 'Special 10th Anniversary Celebration of the (RED) Campaign' during the WEF annual meeting in Davos January 22, 2016.",images/true_259.jpg,true
770,"Image shows Klaus Schwab, founder of the World Economic Forum, meeting U2 front man Bono in Ukraine in May 2022.",images/true_259.jpg,miscaptioned
771,"Image shows Klaus Schwab, founder of the World Economic Forum, with U2 front man Bono, heading to the 'Special 10th Anniversary Celebration of the (RED) Campaign' during the WEF annual meeting in Davos January 22, 2016.",images/false_259.jpg,out-of-context
772,"An image shows a Russian helicopter downed in Ukraine on February 25, 2022.",images/true_260.jpg,true
773,"An image shows a Russian helicopter downed in Ukraine on March 7, 2022.",images/true_260.jpg,miscaptioned
774,"An image shows a Russian helicopter downed in Ukraine on February 25, 2022.",images/false_260.jpg,out-of-context
775,"Photograph shows a Soviet Union flag raised on a flagpole by Prizrak Brigade, a Communist militiaman, in Debaltseve, Ukraine in March 2015.",images/true_261.jpg,true
776,"Photograph shows a Soviet Union flag raised on a flagpole in Mariupol, Ukraine during the Russian invasion of Ukraine in April 2022.",images/true_261.jpg,miscaptioned
777,"Photograph shows a Soviet Union flag raised on a flagpole by Prizrak Brigade, a Communist militiaman, in Debaltseve, Ukraine in March 2015.",images/false_261.jpg,out-of-context
778,Image showing a group of truckers starting their workday with a prayer in March 2020 in Honduras.,images/true_262.jpg,true
779,Image showing a group of truckers praying amid the protests against COVID-19 restrictions in Canada in February 2022.,images/true_262.jpg,miscaptioned
780,Image showing a group of truckers starting their workday with a prayer in March 2020 in Honduras.,images/false_262.jpg,out-of-context
781,"A photo illustrating reports about Turkish air strikes on the Batifa, a Kurdish district in northern Iraq in 2020.",images/true_263.jpg,true
782,A photo illustrating reports about Iran’s ballistic missile attack on Iraq’s northern city of Erbil in March 2022.,images/true_263.jpg,miscaptioned
783,"A photo illustrating reports about Turkish air strikes on the Batifa, a Kurdish district in northern Iraq in 2020.",images/false_263.jpg,out-of-context
784,"A photograph of large waves crashing ashore in Sennen, Cornwall, England, in February 2014.",images/true_264.jpg,true
785,"A photograph of large waves crashing ashore in Abergavenny, Wales during storms that battered the U.K. in February 2022.",images/true_264.jpg,miscaptioned
786,"A photograph of large waves crashing ashore in Sennen, Cornwall, England, in February 2014.",images/false_264.jpg,out-of-context
787,"Image shows fires burning and smoke billowing over Kyiv’s Independence Square after demonstrations against then president Viktor Yanukovich on February 19, 2014.",images/true_265.jpg,true
788,"Image shows fires burning and smoke billowing over Kyiv’s Independence Square after Russia's invasion on February 25, 2022.",images/true_265.jpg,miscaptioned
789,"Image shows fires burning and smoke billowing over Kyiv’s Independence Square after demonstrations against then president Viktor Yanukovich on February 19, 2014.",images/false_265.jpg,out-of-context
790,"Image shows a large crowd gathered during Woodstock Music and Arts Festival in New York, 1969.",images/true_266.jpg,true
791,"Image shows a large crowd gathered during demonstrations against COVID-19 measures in Canberra, Australia, in February 2022.",images/true_266.jpg,miscaptioned
792,"Image shows a large crowd gathered during Woodstock Music and Arts Festival in New York, 1969.",images/false_266.jpg,out-of-context
793,Photograph shows a demonstration in Paris over pension reforms that took place in early 2020.,images/true_267.jpg,true
794,Photograph shows a demonstration in Paris over pension reforms that took place in January 2022.,images/true_267.jpg,miscaptioned
795,Photograph shows a demonstration in Paris over pension reforms that took place in early 2020.,images/false_267.jpg,out-of-context
796,"Image shows a child sleeping between two graves and was staged with fake graves, as part of a conceptual project by photographer Aziz Alotaibi in January 2014.",images/true_268.jpg,true
797,"Image shows a Yemeni child sleeping between the graves of his parents, captured in April 2022.",images/true_268.jpg,miscaptioned
798,"An image shows Belarus prison doctor examines a prisoner covered with Nazi tattoos at the 15th prison in the town of Mogilyev, Belarus in June 2005.",images/true_269.jpg,true
799,"An image shows military officer examining a young Ukrainian prisoner of war with Nazi tattoos in Donetsk, Ukraine in June 2022.",images/true_269.jpg,miscaptioned
800,"An image shows Belarus prison doctor examines a prisoner covered with Nazi tattoos at the 15th prison in the town of Mogilyev, Belarus in June 2005.",images/false_269.jpg,out-of-context
801,"Image shows a worker of the county’s Elections Department during counting ballot at the Maricopa County Tabulation and Election Center on November 9, 2022.",images/true_270.jpg,true
802,"Image shows Arizona’s Secretary of State and the Democratic hopeful for Governor Katie Hobbs during counting ballots at the Maricopa County Tabulation and Election Center on November 9, 2022.",images/true_270.jpg,miscaptioned
803,"Image shows a worker of the county’s Elections Department during counting ballot at the Maricopa County Tabulation and Election Center on November 9, 2022.",images/false_270.jpg,out-of-context
804,A photo shows 17-year-old Fin Doherty tearing up. Fin followed in the footsteps of his slain brother who died in Afghanistan.,images/true_271.jpg,true
805,"A photo shows a soldier tearing up, during the 2022 war in Ukraine.",images/true_271.jpg,miscaptioned
806,A photo shows 17-year-old Fin Doherty tearing up. Fin followed in the footsteps of his slain brother who died in Afghanistan.,images/false_271.jpg,out-of-context
807,"A photo shows onlookers 'throwing flowers in front of tanks' to soldiers from the Yugoslav People’s Army on September 19, 1991.",images/true_272.jpg,true
808,A photo shows Ukrainian soldiers entering the liberated part of Kiev where the people greet them with flowers in February 2022.,images/true_272.jpg,miscaptioned
809,"A photo shows onlookers 'throwing flowers in front of tanks' to soldiers from the Yugoslav People’s Army on September 19, 1991.",images/false_272.jpg,out-of-context
810,A photo of two children watching Ukrainian soldiers roll past atop two tanks in 2016.,images/true_273.jpg,true
811,A photo of two children watching Ukrainian soldiers roll past atop two tanks during the 2022 invasion by Russia.,images/true_273.jpg,miscaptioned
812,A photo of two children watching Ukrainian soldiers roll past atop two tanks in 2016.,images/false_273.jpg,out-of-context
813,"An image of celebrities reacting to onstage mishap during the 89th Academy Awards ceremony in 2017. When announcing the Best Picture award, won by African-American coming-of-age tale 'Moonlight', presenters initially said that romantic musical 'La La Land' had won the category.",images/true_274.jpg,true
814,An image of celebrities reacting to best actor winner Will Smith smacking presenter Chris Rock in the face during the 94th Academy Awards in 2022.,images/true_274.jpg,miscaptioned
815,"An image of celebrities reacting to onstage mishap during the 89th Academy Awards ceremony in 2017. When announcing the Best Picture award, won by African-American coming-of-age tale 'Moonlight', presenters initially said that romantic musical 'La La Land' had won the category.",images/false_274.jpg,out-of-context
816,Photo of three firefighters covered in soot after battling blazes during Tasmania bushfires in February 2019.,images/true_275.jpg,true
817,Photo of three Ukrainian firefighters covered in soot after battling blazes caused by Russian attacks in March 2022.,images/true_275.jpg,miscaptioned
818,Photo of three firefighters covered in soot after battling blazes during Tasmania bushfires in February 2019.,images/false_275.jpg,out-of-context
819,Image of actress Nicole Kidman excited to see Jessica Chastain across the room before the start of he 94th Academy Awards in 2022.,images/true_276.jpg,true
820,Image of actress Nicole Kidman reacting to Will Smith slapping comedian Chris Rock on stage during the 94th Academy Awards in 2022.,images/true_276.jpg,miscaptioned
821,Image of actress Nicole Kidman excited to see Jessica Chastain across the room before the start of he 94th Academy Awards in 2022.,images/false_276.jpg,out-of-context
822,"Image showing Macron sitting down and with one hand on his forehead, after an international call with NATO discussing the Russian 'military build-up in and around Ukraine' on February 18, 2022.",images/true_277.jpg,true
823,"Image showing Macron sitting down and with one hand on his forehead, after a call with Russian President Vladimir Putin.",images/true_277.jpg,miscaptioned
824,"Image showing Macron sitting down and with one hand on his forehead, after an international call with NATO discussing the Russian 'military build-up in and around Ukraine' on February 18, 2022.",images/false_277.jpg,out-of-context
825,"Image shows Tennessee Republican Senator Marsha Blackburn at a hearing on the Department of Defense's budget requests for fiscal year 2023 held on April 7, 2022.",images/true_278.jpg,true
826,Image shows Tennessee Republican Senator Marsha Blackburn flashing a white power symbol during Justice Jackson's confirmation hearing in April 2022.,images/true_278.jpg,miscaptioned
827,"Image shows Tennessee Republican Senator Marsha Blackburn at a hearing on the Department of Defense's budget requests for fiscal year 2023 held on April 7, 2022.",images/false_278.jpg,out-of-context
828,"Image shows 2015 Miss Ukraine, Anastasiia Lenna equipped with a mock rifles while playing airsoft.",images/true_279.jpg,true
829,"Image shows Ukraine first lady, Olena Zelenska, equipped with a rifle after joining the Ukrainian forces to fight against Russia.",images/true_279.jpg,miscaptioned
830,"Image shows 2015 Miss Ukraine, Anastasiia Lenna equipped with a mock rifles while playing airsoft.",images/false_279.jpg,out-of-context
831,"A photograph of the Old Order Mennonites riding to church on a snowy road during in January 2021 in Hawkesville, Ontario.",images/true_280.jpg,true
832,A photograph of an Amish community riding on a snowy road helped feed truckers in support of the 'Freedom Convoy' a protest by truck drivers in Canada against COVID-19 vaccine requirements in on January 2022.,images/true_280.jpg,miscaptioned
833,"A photograph of the Old Order Mennonites riding to church on a snowy road during in January 2021 in Hawkesville, Ontario.",images/false_280.jpg,out-of-context
834,"Photograph shows members of the Ukrainian nationalist organization Gonor when Russia launched its invasion of Ukraine on February 24, 2022.",images/true_281.jpg,true
835,"Photograph shows players of Ukraine’s Dynamo Kyiv soccer team, wearing military gear, preparing to fight the Russian army on February 24, 2022.",images/true_281.jpg,miscaptioned
836,"Photograph shows members of the Ukrainian nationalist organization Gonor when Russia launched its invasion of Ukraine on February 24, 2022.",images/false_281.jpg,out-of-context
837,"Photograph captured the 1992 meeting of Rabbi Menachem Mendel Schneerson, head of Chabad Lubavitch, and American Israeli human rights activist and entrepreneur Yosef Abramowitz.",images/true_282.jpg,true
838,"Photograph captured the 1992 meeting of Rabbi Menachem Mendel Schneerson, head of Chabad Lubavitch, and American business magnate and philanthropist Bill Gates.",images/true_282.jpg,miscaptioned
839,"Photograph captured the 1992 meeting of Rabbi Menachem Mendel Schneerson, head of Chabad Lubavitch, and American Israeli human rights activist and entrepreneur Yosef Abramowitz.",images/false_282.jpg,out-of-context
840,"An image showing crowds gathered for the annual Women’s March in Los Angeles on January 21, 2017.",images/true_283.jpg,true
841,"An image showing crowds gathered for the annual Women’s March in Los Angeles on October 4, 2021.",images/true_283.jpg,miscaptioned
842,"An image showing crowds gathered for the annual Women’s March in Los Angeles on January 21, 2017.",images/false_283.jpg,out-of-context
843,"Image of a downed F-16 fighter jet crash near Lake Havasu City Airport, Arizona in 2018.",images/true_284.jpg,true
844,Image of a downed Pakistani plane during a fighting in Afghanistan’s Panjshir valley in 2021.,images/true_284.jpg,miscaptioned
845,"Image of a downed F-16 fighter jet crash near Lake Havasu City Airport, Arizona in 2018.",images/false_284.jpg,out-of-context
846,Image depicts a protest during the anti-government demonstrations in Algeria in early 2019.,images/true_285.jpg,true
847,Ιmage depicts a demonstration against COVID-19 preventive measures in Algeria in 2021.,images/true_285.jpg,miscaptioned
848,Image depicts a protest during the anti-government demonstrations in Algeria in early 2019.,images/false_285.jpg,out-of-context
849,A photo of a schoolteacher writing on a blackboard littered with bullet holes and one giant cavity was captured in Gaza City in 2014.,images/true_286.jpg,true
850,A photo of a schoolteacher writing on a blackboard littered with bullet holes and one giant cavity was captured in Afghanistan in 2021.,images/true_286.jpg,miscaptioned
851,A photo of a schoolteacher writing on a blackboard littered with bullet holes and one giant cavity was captured in Gaza City in 2014.,images/false_286.jpg,out-of-context
852,"A photo of eight United States servicemen sitting at a dinner table dining at at Bagram Airbase, formely the largest U.S. air base in Afghanistan, during Thanksgiving Day in 2013.",images/true_287.jpg,true
853,"A photo of eight United States servicemen sitting at a dinner table dining at a homeless shelter in Pakistan the final day of U.S. military withdrawal from Pakistan's neighbour Afghanistan on August 30, 2022.",images/true_287.jpg,miscaptioned
854,"A photo of eight United States servicemen sitting at a dinner table dining at at Bagram Airbase, formely the largest U.S. air base in Afghanistan, during Thanksgiving Day in 2013.",images/false_287.jpg,out-of-context
855,"Image shows section of empty shelves at a Hispanic specialty supermarket in Los Angeles during special shopping hours for senior citizens and disabled customers, in the early months of the COVID-19 pandemic.",images/true_288.jpg,true
856,Image shows section of empty shelves the October 2021 global supply chain shortages.,images/true_288.jpg,miscaptioned
857,"Image shows section of empty shelves at a Hispanic specialty supermarket in Los Angeles during special shopping hours for senior citizens and disabled customers, in the early months of the COVID-19 pandemic.",images/false_288.jpg,out-of-context
858,"Photograph shows a group of migrants at the U.S.-Mexico border wearing t-shirts that read 'Biden, please let us in' in March 2021.",images/true_289.jpg,true
859,"Photograph shows Haitian migrants at the U.S.-Mexico border wearing t-shirts that read 'Biden, please let us in' in September 2021.",images/true_289.jpg,miscaptioned
860,A photograph showing gridlock traffic in Los Angeles during the Thanksgiving holiday in November 2017.,images/true_290.jpg,true
861,A photograph showing gridlock traffic in New Orleans during evacuations prior to Hurricane Ida's landfall in August 2021.,images/true_290.jpg,miscaptioned
862,A photograph showing gridlock traffic in Los Angeles during the Thanksgiving holiday in November 2017.,images/false_290.jpg,out-of-context
863,Image shows parked business jets that flew into the New Orleans Lakefront Airport for the Super Bowl XLVII in February 2013.,images/true_291.jpg,true
864,"Image shows parked jets - out of the 400 - used by world-leaders to fly to Glasgow, Scotland in November 2021 for the U.N. COP26 climate change conference; to discuss reducing carbon emissions and set net zero targets.",images/true_291.jpg,miscaptioned
865,Image shows parked business jets that flew into the New Orleans Lakefront Airport for the Super Bowl XLVII in February 2013.,images/false_291.jpg,out-of-context
866,"Photograph shows British actor Sir Ian McKellen taking a selfie with a fan in November 2021 on Narrow St, London outside The Grapes – a pub leased by McKellen.",images/true_292.jpg,true
867,"Photograph shows British actor Sir Ian McKellen taking a selfie with a fan in Lviv, Ukraine during the Russian invasion in May 2022. ",images/true_292.jpg,miscaptioned
868,"Photograph shows British actor Sir Ian McKellen taking a selfie with a fan in November 2021 on Narrow St, London outside The Grapes – a pub leased by McKellen.",images/false_292.jpg,out-of-context
869,"Image shows Russian servicewomen marching during a Victory Day parade rehearsal on Dvortsovaya Square in central Saint Petersburg on April 26, 2019.",images/true_293.jpg,true
870,Image shows Russian servicewomen wearing Nazi-style armbands training for Victory Day parade on Dvortsovaya Square in central Saint Petersburg on April 26 2022.,images/true_293.jpg,miscaptioned
871,"Image shows Russian servicewomen marching during a Victory Day parade rehearsal on Dvortsovaya Square in central Saint Petersburg on April 26, 2019.",images/false_293.jpg,out-of-context
872,Picture shows former United States president Ronald Reagan meeting with the Mujahideen (Afghan freedom fighters) in February 1983.,images/true_294.jpg,true
873,Picture shows former United States president Ronald Reagan meeting with the Taliban in the White House Oval Office in February 1983.,images/true_294.jpg,miscaptioned
874,Picture shows former United States president Ronald Reagan meeting with the Mujahideen (Afghan freedom fighters) in February 1983.,images/false_294.jpg,out-of-context
875,An image showing a man with a gun slung over his shoulder being searched by a Houthi soldier going into a rally in Yemen in 2015.,images/true_295.jpg,true
876,An image showing a man with a gun slung over his shoulder being searched by security at Kabul airport in August 2021.,images/true_295.jpg,miscaptioned
877,An image showing a man with a gun slung over his shoulder being searched by a Houthi soldier going into a rally in Yemen in 2015.,images/false_295.jpg,out-of-context
878,An image shows a large crowd gathered on the Rio de Janeiro seafront to celebrate a Mass delivered by Pope Francis in 2013.,images/true_296.jpg,true
879,"An image shows a protest on Bondi Beach against COVID-19 restrictions in Sydney, Australia on August 21 2021.",images/true_296.jpg,miscaptioned
880,An image shows a large crowd gathered on the Rio de Janeiro seafront to celebrate a Mass delivered by Pope Francis in 2013.,images/false_296.jpg,out-of-context
881,"An image shows US soldiers stand guard as in the background Afghan people wait at the Kabul airport in Kabul on August 16, 2021.",images/true_297.jpg,true
882,"An image shows an explosion that occurred at Kabul airport, Afghanistan on August 26 2021.",images/true_297.jpg,miscaptioned
883,"An image shows US soldiers stand guard as in the background Afghan people wait at the Kabul airport in Kabul on August 16, 2021.",images/false_297.jpg,out-of-context
